,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions,keywordId,keywordText,matchType,query
123,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.75,28,44140854455823,iphone x charger,BROAD,iphone x max charger cord
124,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,3.74,26,44140854455823,iphone x charger,BROAD,iphone x phone charger
125,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,2.92,15,44140854455823,iphone x charger,BROAD,iphone x quick charger
126,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.37,7,44140854455823,iphone x charger,BROAD,iphone x wire charger
127,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.23,2,44140854455823,iphone x charger,BROAD,wierless iphone x charger
128,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,2.6,1,205752920653328,iphone xs charger,BROAD,apple iphone charger xs max
129,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.81,19,205752920653328,iphone xs charger,BROAD,charger for iphone xs max
130,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.1400000000000001,124,205752920653328,iphone xs charger,BROAD,charger iphone xs max
131,1,0,1,0,1,0,1,0,17.99,0.0,17.99,0.0,17.99,0.0,17.99,0.0,1,1,1,1,109119336754127,lightning manual,3,4.53,207,205752920653328,iphone xs charger,BROAD,iphone charger xs
132,1,0,1,0,1,0,1,0,17.99,0.0,17.99,0.0,17.99,0.0,17.99,0.0,1,1,1,1,109119336754127,lightning manual,1,2.59,2,205752920653328,iphone xs charger,BROAD,iphone charger xs max turquoise cord
133,2,2,2,2,2,2,2,2,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,2,2,2,2,109119336754127,lightning manual,2,4.58,255,205752920653328,iphone xs charger,BROAD,iphone xs charger
134,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,3.8,141,205752920653328,iphone xs charger,BROAD,iphone xs max charger
135,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.7000000000000002,96,205752920653328,iphone xs charger,BROAD,iphone xs max fast charger
136,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.47,7,205752920653328,iphone xs charger,BROAD,iphone xs max phone charger
137,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,5,7.98,360,205752920653328,iphone xs charger,BROAD,max xs iphone charger
138,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.26,5,213234384085701,ipad charging,BROAD,6 ft ipad charging cord
139,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.12,1,213234384085701,ipad charging,BROAD,ipad charging cord 10’
140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.14,20,124930193257733,iphone 7 charging,BROAD,charging cable iphone 7
141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.15,4,193499772579780,iphone x charging,BROAD,fast charging iphone x max
142,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.17,1,193499772579780,iphone x charging,BROAD,iphone x charging bag
143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.96,299,193499772579780,iphone x charging,BROAD,iphone x charging cable
144,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.69,55,159299661840470,iphone xr charging,BROAD,iphone xr charging cables
145,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.56,89,159299661840470,iphone xr charging,BROAD,iphone xr charging pad
146,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.18,6,188703222276969,iphone xs charging,BROAD,charging cable for iphone xs
147,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,3.41,43,188703222276969,iphone xs charging,BROAD,iphone xs max charging cable
148,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.48,2,1601156563803,ipad cord,BROAD,ipad chargi.g cord
149,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.27,3,1601156563803,ipad cord,BROAD,ipad recharger cords
150,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.64,6,198840168866883,iphone 6 cord,BROAD,6 ft phone cord iphone
151,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,2.89,6,198840168866883,iphone 6 cord,BROAD,6' iphone cord
152,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.43,8,198840168866883,iphone 6 cord,BROAD,6’ iphone cord
153,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.68,2,198840168866883,iphone 6 cord,BROAD,anger cord for iphone 6
154,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.52,2,198840168866883,iphone 6 cord,BROAD,animal iphone 6 casecharger cord
155,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.21,27,198840168866883,iphone 6 cord,BROAD,iphone 6 cord
156,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.55,52,198840168866883,iphone 6 cord,BROAD,iphone 6 recharge cord
157,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.7,10,21489570491481,iphone 7 cord,BROAD,charging cords for iphone 7 and power banks
158,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.89,4,21489570491481,iphone 7 cord,BROAD,iphone 7 cord long
159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.34,5,21489570491481,iphone 7 cord,BROAD,long fast charge cord for iphone 7+
160,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.74,3,21002832782478,iphone 7 plus cord,BROAD,best reviewed charger and cord iphone 7 plus
161,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.42,3,21002832782478,iphone 7 plus cord,BROAD,iphone 7 plus long charger cord
162,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.2,6,21002832782478,iphone 7 plus cord,BROAD,iphone plus 7 charger cord
163,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.8399999999999999,24,110931236005091,iphone x cord,BROAD,charge cords iphone x
164,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.09,7,110931236005091,iphone x cord,BROAD,iphone x cords
165,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,0.5700000000000001,9,36008224760494,iphone xr cord,BROAD,cord for iphone xr 10
166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.07,5,150028954376849,iphone 5 cable,BROAD,iphone 5 charger cable marine
167,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,1.6800000000000002,9,155068390019025,ipad cable,BROAD,6 ft charging cable for ipad
168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.8200000000000003,42,155068390019025,ipad cable,BROAD,apple ipad cable
169,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.9500000000000002,2,155068390019025,ipad cable,BROAD,braided ipad charge cable
170,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.15,63,155068390019025,ipad cable,BROAD,cable for ipad
171,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,1.98,6,155068390019025,ipad cable,BROAD,charging cable for ipad model me997ll/a
172,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.8599999999999999,1642,155068390019025,ipad cable,BROAD,ipad 4 cable
173,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.76,10,155068390019025,ipad cable,BROAD,ipad apple cable 10
174,1,0,1,0,1,0,1,0,27.99,0.0,27.99,0.0,27.99,0.0,27.99,0.0,1,1,1,1,109119336754127,lightning manual,1,2.19,1182,155068390019025,ipad cable,BROAD,ipad cable
175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,3,6.91,1850,155068390019025,ipad cable,BROAD,ipad charging cable
176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.76,46,155068390019025,ipad cable,BROAD,ipad charging cables
177,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.63,1,155068390019025,ipad cable,BROAD,ipad chatging cable
178,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.31,14,155068390019025,ipad cable,BROAD,ipad mini braided charging cable
179,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,3,8.12,57,155068390019025,ipad cable,BROAD,ipad power cables
180,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,1.9,5,155068390019025,ipad cable,BROAD,ipad recharger cable
181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.27,10,155068390019025,ipad cable,BROAD,iphone ipad charging cable
182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,2.31,394,155068390019025,ipad cable,BROAD,long ipad charging cable
183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.14,1,110187380482368,iphone 6 cable,BROAD,6 cable charging iphone
184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.12,15,110187380482368,iphone 6 cable,BROAD,6' lighted iphone charging cable
185,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,1.6600000000000001,19,110187380482368,iphone 6 cable,BROAD,iphone 6 apple charger cable
186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.65,2,110187380482368,iphone 6 cable,BROAD,iphone 6 cable 6 ft
187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,5.1,1047,110187380482368,iphone 6 cable,BROAD,iphone 6 charger cable
188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,3,6.78,119,110187380482368,iphone 6 cable,BROAD,iphone 6 charging cable
189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.96,7,110187380482368,iphone 6 cable,BROAD,iphone charge cables 6 ft
190,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.48,25,110187380482368,iphone 6 cable,BROAD,iphone charging cable lightning 6 feet
191,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,4.58,725,110187380482368,iphone 6 cable,BROAD,power cable for iphone 6
192,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.12,2,262978125479206,iphone 7 cable,BROAD,cable axuliar para carro iphone 7
193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.52,133,189451181142607,iphone 7 plus cable,BROAD,iphone 7 plus cable
194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.09,4,66345028858505,iphone x cable,BROAD,the neon cable iphone x
195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.42,2,121316923249534,certified apple charger,BROAD,iphone 6 charger 6ft apple certified
196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.94,13,121316923249534,certified apple charger,BROAD,iphone 7 plus charger apple certified
197,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,2,4.87,307,121316923249534,certified apple charger,BROAD,iphone charger apple certified
198,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.88,4,54134932206970,fast charger iphone cable,BROAD,fast charger cable iphone
199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.49,1,54134932206970,fast charger iphone cable,BROAD,iphone charger cable fast charge
200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.3900000000000001,1353,70903352279315,nylon braided iphone cable,BROAD,iphone cable nylon braided
201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,4.33,9,205295989939131,durable iphone cable,BROAD,durable quality iphone cable
202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.8599999999999999,2,56554699430790,certified iphone cable,BROAD,iphone 7 plus cable certified
203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.74,4,207205175270828,mfi iphone cable,BROAD,iphone cable 10 mfi
204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.5700000000000003,5,34869515167245,fast iphone cable,BROAD,fast charge cable iphone x
205,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.08,8,34869515167245,fast iphone cable,BROAD,fast charging cable iphone
206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.17,60,34869515167245,fast iphone cable,BROAD,fast charging iphone cable
207,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.65,4,200686891575164,fast charger iphone charger,BROAD,aryee 65w fast charger iphone
208,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.83,3,200686891575164,fast charger iphone charger,BROAD,iphone 6s fast charger
209,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.31,1,200686891575164,fast charger iphone charger,BROAD,iphone house fast charger
210,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.34,1,200686891575164,fast charger iphone charger,BROAD,phone charger iphone lightening fast
211,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.88,429,166118889849286,durable iphone charger,BROAD,durable iphone charger
212,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,3,5.9,3508,166118889849286,durable iphone charger,BROAD,iphone charger durable
213,1,1,0,0,1,1,1,1,27.99,27.99,0.0,0.0,27.99,27.99,27.99,27.99,1,0,1,1,109119336754127,lightning manual,7,12.11,270,166118889849286,durable iphone charger,BROAD,most durable iphone charger
214,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.6800000000000002,2,210461958322808,braided iphone charger,BROAD,iphone charger double braided teal
215,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.77,16,98688307665784,high speed iphone charger,BROAD,high speed charger iphone
216,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,5.32,10,19749198862136,mfi iphone charger,BROAD,mfi certified iphone charger 3pack 6ft
217,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.1400000000000001,5,260877905297733,fast charger iphone charger cord,BROAD,iphone fast charger cord
218,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.83,3,30976547685145,blue iphone charger cord,BROAD,blue iphone charger cord
219,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.57,3,30976547685145,blue iphone charger cord,BROAD,blue iphone charger cords
220,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.02,1,136247551443308,braided iphone charging cord,BROAD,iphone charging cord braided
221,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.58,9,280822230855166,fast iphone cord,BROAD,fast charging iphone cord
222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.08,35,203278205748204,nylon braided lightning cable,BROAD,nylon braided lightning cable
223,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,4.37,432,110355915717782,durable lightning cable,BROAD,durable lightning cable
224,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.7000000000000002,831,110355915717782,durable lightning cable,BROAD,lightning cable durable
225,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.12,18,71345974369244,braided lightning cable,BROAD,lightning cable 6ft braided
226,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.11,163,71345974369244,braided lightning cable,BROAD,lightning cable braided
227,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.85,1,232334351546631,mfi lightning cable,BROAD,mfi certifice lightning cable 6ft
228,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.6,2,233061268630057,fast lightning cable,BROAD,really fast lightning cable
229,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.13,640,168544573600082,blue lightning cable,BROAD,lightning cable blue
230,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.11,9,251609678836067,iphone se charger,BROAD,high speed iphone se charger
231,1,1,0,0,1,1,1,1,17.99,17.99,0.0,0.0,17.99,17.99,17.99,17.99,1,0,1,1,109119336754127,lightning manual,2,4.73,608,251609678836067,iphone se charger,BROAD,iphone se charger
232,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.05,2,164802894813692,iphone se charging,BROAD,charging cord vehicle iphone se
233,2,1,2,1,2,1,2,1,77.97,51.98,77.97,51.98,77.97,51.98,77.97,51.98,3,3,3,3,109119336754127,lightning manual,2,4.68,9,41285533993998,iphone charger cable 3ft,BROAD,iphone braided charger cable 3ft
234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.42,3,63860549928702,iphone charging cable 3ft,BROAD,iphone x charging cable 3ft nylon
235,2,1,1,1,2,1,2,1,34.98,16.99,16.99,16.99,34.98,16.99,34.98,16.99,2,1,2,2,109119336754127,lightning manual,1,2.09,2,2447327367526,iphone xs 3ft cable,BROAD,iphone xs max charger cable 3ft
236,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.19,3,96785795371706,universal power adapter,BROAD,120-240v universal power adapter
237,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,3.17,1,96785795371706,universal power adapter,BROAD,high wattage universal power adapter
238,8,8,6,6,8,8,8,8,151.92,151.92,113.94,113.94,151.92,151.92,151.92,151.92,8,6,8,8,269492915958144,travel adapter manual,35,95.09,1416,96785795371706,universal power adapter,BROAD,universal power adapter
239,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,3.06,1,96785795371706,universal power adapter,BROAD,universal power adapter cee7
240,1,1,1,1,1,1,1,1,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,1,1,1,1,269492915958144,travel adapter manual,1,3.09,1,96785795371706,universal power adapter,BROAD,universal power adapter japan and china
241,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.35,3,15075657271667,travel power adapter,BROAD,travel adapter high power
242,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,1.9500000000000002,2,107416521298641,eu power adapter,BROAD,usa to eu power adapter
243,1,1,1,1,1,1,1,1,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,2,2,2,2,269492915958144,travel adapter manual,1,3.12,30,86590122780469,universal travel adapter,BROAD,universal adaptor worldwide travel adapter
244,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,4,14.44,466,86590122780469,universal travel adapter,BROAD,universal travel adapter
245,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.12,57,86590122780469,universal travel adapter,BROAD,universal travel plug adapter
246,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.49,2,86590122780469,universal travel adapter,BROAD,xcentz universal travel adapter
247,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.48,1,254665359658369,travel travel adapter,BROAD,america travel adapter
248,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,1.78,1,254665359658369,travel travel adapter,BROAD,travel adapter us
